location,quran_word_id,word_text_uthmani,word_text_uthmani_simple,segment_id,segment_location,segment_number,segment_kind,segment_pos,segment_form_buckwalter,segment_form_arabic_normalized,segment_lemma_buckwalter,segment_lemma_id,segment_lemma_text,segment_root_buckwalter,segment_root_id,segment_root_text,current_word_head_stem_id,current_word_head_stem_text,primary_stem_segment_id,primary_stem_segment_number,primary_stem_pos,primary_stem_form_arabic_normalized,primary_stem_lemma_id,primary_stem_lemma_text,primary_stem_root_id,primary_stem_root_text,mechanical_candidate_stem_id,mechanical_candidate_stem_text,mechanical_candidate_match_method,mechanical_candidate_is_same_as_head_stem,mechanical_candidate_is_existing_stem,candidate_status,risk_flags,review_decision,reviewed_stem_id,reviewed_stem_text,review_notes,stem_segments_summary
10:24:13,28148,مِمَّا,مما,1201,10:24:13:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,1200,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
10:27:15,28223,كَأَنَّمَآ,كانما,1317,10:27:15:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,1072,كَأَنَّ,1316,1,ACC,كَأَنَّ,1071,كَأَنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=كَأَنَّ;lemma=1071/كَأَنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
10:31:7,28290,أَمَّن,امن,1506,10:31:7:2,2,STEM,INTG,m~an,مَّن,man,130,مِن,,,,1184,أَ,1505,1,CONJ,أَ,1253,أَم,,,1220,مَّن,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=CONJ;form=أَ;lemma=1253/أَم;root=-/-} P2{n=2;pos=INTG;form=مَّن;lemma=130/مِن;root=-/-}
10:35:20,28372,أَمَّن,امن,1586,10:35:20:2,2,STEM,REL,m~an,مَّن,man,130,مِن,,,,1184,أَ,1585,1,CONJ,أَ,1253,أَم,,,1220,مَّن,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=CONJ;form=أَ;lemma=1253/أَم;root=-/-} P2{n=2;pos=REL;form=مَّن;lemma=130/مِن;root=-/-}
10:41:10,28483,مِمَّآ,مما,1786,10:41:10:2,2,STEM,REL,m~aA^,مَّآ,maA,4,مَا,,,,816,مِ,1785,1,P,مِ,130,مِن,,,1154,مَّآ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّآ;lemma=4/مَا;root=-/-}
10:41:14,28487,مِّمَّا,مما,1792,10:41:14:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,1791,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
10:58:9,28725,مِّمَّا,مما,2227,10:58:9:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,2226,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
10:78:4,29080,عَمَّا,عما,2839,10:78:4:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,2838,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
10:93:21,29321,فِيمَا,فيما,3243,10:93:21:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,653,فِي,3242,1,P,فِي,6,فِى,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=P;form=فِي;lemma=6/فِى;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
10:94:5,29330,مِّمَّآ,مما,3291,10:94:5:2,2,STEM,REL,m~aA^,مَّآ,maA,4,مَا,,,,1305,مِّ,3290,1,P,مِّ,130,مِن,,,1154,مَّآ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّآ;lemma=4/مَا;root=-/-}
10:108:11,29562,فَإِنَّمَا,فانما,625,10:108:11:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,624,2,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
10:108:16,29567,فَإِنَّمَا,فانما,635,10:108:16:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,634,2,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
11:2:1,29598,أَلَّا,الا,4649,11:2:1:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,4648,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
11:12:20,29791,إِنَّمَآ,انما,4148,11:12:20:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,4147,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
11:14:5,29823,أَنَّمَآ,انما,4214,11:14:5:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,251,أَنَّ,4213,1,ACC,أَنَّ,250,أَنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=أَنَّ;lemma=250/أَنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
11:18:3,29910,مِمَّنِ,ممن,4358,11:18:3:2,2,STEM,REL,m~ani,مَّنِ,man,130,مِن,,,,816,مِ,4357,1,P,مِ,130,مِن,,,5552,مَّنِ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّنِ;lemma=130/مِن;root=-/-}
11:33:2,30166,إِنَّمَا,انما,4758,11:33:2:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,4757,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
11:35:11,30205,مِّمَّا,مما,4800,11:35:11:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,4799,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
11:48:10,30439,مِّمَّن,ممن,5198,11:48:10:2,2,STEM,REL,m~an,مَّن,man,130,مِن,,,,1305,مِّ,5197,1,P,مِّ,130,مِن,,,1220,مَّن,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّن;lemma=130/مِن;root=-/-}
11:54:15,30549,مِّمَّا,مما,5381,11:54:15:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,5380,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
11:62:18,30692,مِّمَّا,مما,5635,11:62:18:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,5634,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
11:91:6,31165,مِّمَّا,مما,6493,11:91:6:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,6492,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
11:109:5,31414,مِّمَّا,مما,3769,11:109:5:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,3768,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
11:116:16,31530,مِّمَّنْ,ممن,3943,11:116:16:2,2,STEM,REL,m~ano,مَّنْ,man,130,مِن,,,,1305,مِّ,3942,1,P,مِّ,130,مِن,,,3854,مَّنْ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّنْ;lemma=130/مِن;root=-/-}
11:123:15,31624,عَمَّا,عما,4110,11:123:15:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,4109,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
12:33:6,32148,مِمَّا,مما,7703,12:33:6:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,7702,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
12:37:13,32224,مِمَّا,مما,7799,12:37:13:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,7798,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
12:40:21,32296,أَلَّا,الا,7936,12:40:21:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,7935,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
12:47:13,32429,مِّمَّا,مما,8139,12:47:13:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,8138,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
12:48:14,32445,مِّمَّا,مما,8164,12:48:14:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,8163,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
12:86:2,33085,إِنَّمَآ,انما,9269,12:86:2:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,9268,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
13:7:10,33667,إِنَّمَآ,انما,10961,13:7:10:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,10960,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
13:17:12,33874,وَمِمَّا,ومما,9885,13:17:12:3,3,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,9884,2,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=2;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=3;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
13:19:12,33945,إِنَّمَا,انما,10002,13:19:12:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,10001,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
13:22:9,33980,مِمَّا,مما,10113,13:22:9:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,10112,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
13:36:14,34281,إِنَّمَآ,انما,10581,13:36:14:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,10580,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
13:40:9,34354,فَإِنَّمَا,فانما,10755,13:40:9:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,10754,2,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
14:9:34,34589,مِّمَّا,مما,12390,14:9:34:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,12389,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
14:10:27,34620,عَمَّا,عما,11042,14:10:27:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,11041,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
14:12:3,34660,أَلَّا,الا,11131,14:12:3:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,11130,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
14:18:15,34749,مِمَّا,مما,11245,14:18:15:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,11244,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
14:31:8,34977,مِمَّا,مما,11681,14:31:8:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,11680,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
14:42:5,35157,عَمَّا,عما,11986,14:42:5:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,11985,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
14:42:8,35160,إِنَّمَا,انما,11991,14:42:8:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,11990,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
14:52:7,35286,أَنَّمَا,انما,12216,14:52:7:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,251,أَنَّ,12215,1,ACC,أَنَّ,250,أَنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=أَنَّ;lemma=250/أَنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
15:2:1,35301,رُّبَمَا,ربما,12699,15:2:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,4656,رُّبَ,12698,1,N,رُّبَ,4655,رُّب,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=N;form=رُّبَ;lemma=4655/رُّب;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
15:15:2,35412,إِنَّمَا,انما,12470,15:15:2:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,12469,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
15:32:5,35568,أَلَّا,الا,12730,15:32:5:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,12729,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
15:93:1,36003,عَمَّا,عما,13462,15:93:1:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,13461,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:1:8,36055,عَمَّا,عما,14415,16:1:8:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,14414,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:3:6,36082,عَمَّا,عما,14956,16:3:6:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,14955,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:40:1,36609,إِنَّمَا,انما,14960,16:40:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,14959,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:51:7,36755,إِنَّمَا,انما,15202,16:51:7:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,15201,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:56:6,36810,مِّمَّا,مما,15294,16:56:6:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,15293,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:56:10,36814,عَمَّا,عما,15282,16:56:10:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,15281,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:66:7,36967,مِّمَّا,مما,15569,16:66:7:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,15568,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:68:12,37006,وَمِمَّا,ومما,15606,16:68:12:3,3,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,15605,2,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=2;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=3;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:76:15,37169,أَيْنَمَا,اينما,15861,16:76:15:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,5069,أَيْنَ,15860,1,LOC,أَيْنَ,5068,أَيْن,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=LOC;form=أَيْنَ;lemma=5068/أَيْن;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
16:81:4,37269,مِّمَّا,مما,16073,16:81:4:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,16072,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:82:3,37294,فَإِنَّمَا,فانما,16087,16:82:3:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,16086,2,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:92:21,37462,إِنَّمَا,انما,16359,16:92:21:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,16358,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:93:15,37489,عَمَّا,عما,16402,16:93:15:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,16401,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:95:7,37519,إِنَّمَا,انما,16469,16:95:7:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,16468,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
